flight_id,flight_number,flight_date,airline_code,aircraft_id,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,distance_km,passengers,status
1170,WS1450,2025-05-04,WS,20,YVR,YYZ,2025-05-04 07:45:00,2025-05-04 08:04:00,2025-05-04 12:35:00,2025-05-04 12:40:00,19,5,3346,163,À l'heure
1171,PD641,2025-05-04,PD,27,YYZ,YOW,2025-05-04 10:55:00,2025-05-04 11:13:00,2025-05-04 11:44:00,2025-05-04 12:09:00,18,25,363,95,Retardé
1172,F81869,2025-05-04,F8,39,YYZ,YYC,2025-05-04 12:50:00,2025-05-04 12:46:00,2025-05-04 16:36:00,2025-05-04 16:41:00,-4,5,2689,112,À l'heure
1173,AC951,2025-05-04,AC,1,YUL,LAX,2025-05-04 16:00:00,2025-05-04 15:59:00,2025-05-04 21:30:00,2025-05-04 21:31:00,-1,1,3973,100,À l'heure
1174,AC1511,2025-05-04,AC,7,YHZ,YYZ,2025-05-04 16:05:00,2025-05-04 16:15:00,2025-05-04 18:04:00,2025-05-04 18:05:00,10,1,1288,130,À l'heure
1175,AC1959,2025-05-04,AC,8,JFK,YUL,2025-05-04 17:15:00,2025-05-04 17:49:00,2025-05-04 18:26:00,2025-05-04 18:52:00,34,26,537,164,Retardé
1176,AC407,2025-05-04,AC,12,YUL,CDG,2025-05-04 18:10:00,2025-05-04 18:06:00,2025-05-05 01:40:00,2025-05-05 01:30:00,-4,-10,5523,210,À l'heure
1177,AC646,2025-05-04,AC,15,YYZ,LHR,2025-05-04 19:00:00,2025-05-04 19:14:00,2025-05-05 02:46:00,2025-05-05 02:50:00,14,4,5707,238,À l'heure
1178,F8703,2025-05-04,F8,42,YYC,YWG,2025-05-04 19:15:00,2025-05-04 19:27:00,2025-05-04 21:07:00,2025-05-04 21:19:00,12,12,1191,169,À l'heure
1179,AC1596,2025-05-04,AC,11,CDG,YUL,2025-05-04 20:15:00,2025-05-04 20:25:00,2025-05-05 03:36:00,2025-05-05 03:35:00,10,-1,5523,246,À l'heure
1180,F8752,2025-05-04,F8,41,YYC,YVR,2025-05-04 21:20:00,2025-05-04 21:35:00,2025-05-04 22:41:00,2025-05-04 22:43:00,15,2,687,165,À l'heure
1181,AC1709,2025-05-04,AC,6,ORD,YUL,2025-05-04 21:45:00,2025-05-04 21:51:00,2025-05-04 23:53:00,2025-05-05 00:02:00,6,9,1201,179,À l'heure
1182,DL756,2025-05-05,DL,54,YVR,LAX,2025-05-05 07:10:00,2025-05-05 07:09:00,2025-05-05 09:50:00,2025-05-05 09:57:00,-1,7,1741,189,À l'heure
1183,AC1852,2025-05-05,AC,4,YWG,YYZ,2025-05-05 08:40:00,2025-05-05 08:36:00,2025-05-05 11:12:00,2025-05-05 11:15:00,-4,3,1504,181,À l'heure
1184,PD1132,2025-05-05,PD,28,YOW,YYZ,2025-05-05 11:10:00,2025-05-05 11:13:00,2025-05-05 12:05:00,2025-05-05 11:57:00,3,-8,363,93,À l'heure
1185,AC1688,2025-05-05,AC,1,YUL,YYZ,2025-05-05 12:15:00,2025-05-05 12:33:00,2025-05-05 13:17:00,2025-05-05 13:40:00,18,23,507,97,Retardé
1186,F8428,2025-05-05,F8,39,YVR,YYC,2025-05-05 17:20:00,2025-05-05 17:24:00,2025-05-05 18:39:00,2025-05-05 18:30:00,4,-9,687,155,À l'heure
1187,WS645,2025-05-05,WS,20,YUL,YYZ,2025-05-05 17:45:00,2025-05-05 18:43:00,2025-05-05 18:59:00,2025-05-05 19:44:00,58,45,507,134,Retardé
1188,AC101,2025-05-05,AC,5,YUL,YQB,2025-05-05 18:45:00,2025-05-05 19:27:00,2025-05-05 19:35:00,2025-05-05 20:26:00,42,51,233,126,Retardé
1189,AC1247,2025-05-05,AC,15,YUL,CDG,2025-05-05 21:40:00,2025-05-05 21:41:00,2025-05-06 05:06:00,2025-05-06 04:57:00,1,-9,5523,204,À l'heure
1190,F8369,2025-05-06,F8,40,YYZ,YVR,2025-05-06 06:40:00,2025-05-06 06:42:00,2025-05-06 11:25:00,2025-05-06 11:26:00,2,1,3346,138,À l'heure
1191,F81871,2025-05-06,F8,39,YVR,YYZ,2025-05-06 11:20:00,2025-05-06 12:01:00,2025-05-06 15:56:00,2025-05-06 16:23:00,41,27,3346,137,Retardé
1192,AC1635,2025-05-06,AC,4,YUL,YYC,2025-05-06 12:20:00,2025-05-06 12:23:00,2025-05-06 16:45:00,2025-05-06 16:53:00,3,8,3005,181,À l'heure
1193,AC857,2025-05-06,AC,2,YYC,YVR,2025-05-06 14:05:00,2025-05-06 14:11:00,2025-05-06 15:19:00,2025-05-06 15:14:00,6,-5,687,104,À l'heure
1194,AC136,2025-05-06,AC,4,YYZ,YUL,2025-05-06 16:40:00,2025-05-06 16:41:00,2025-05-06 17:53:00,2025-05-06 17:57:00,1,4,507,158,À l'heure
1195,AC1921,2025-05-06,AC,7,LAX,YUL,2025-05-06 19:10:00,2025-05-06 19:14:00,2025-05-07 00:39:00,2025-05-07 00:37:00,4,-2,3973,127,À l'heure
1196,AC1169,2025-05-07,AC,7,YYZ,YVR,2025-05-07 06:00:00,2025-05-07 06:02:00,2025-05-07 10:37:00,2025-05-07 10:47:00,2,10,3346,109,À l'heure
1197,WS1298,2025-05-07,WS,18,YYC,YUL,2025-05-07 07:00:00,2025-05-07 06:59:00,2025-05-07 11:23:00,2025-05-07 11:08:00,-1,-15,3005,143,À l'heure
1198,WS678,2025-05-07,WS,19,YYC,YEG,2025-05-07 11:10:00,2025-05-07 11:14:00,2025-05-07 12:05:00,2025-05-07 11:55:00,4,-10,244,146,À l'heure
1199,DL1680,2025-05-07,DL,54,YUL,JFK,2025-05-07 13:50:00,2025-05-07 13:51:00,2025-05-07 14:52:00,2025-05-07 14:59:00,1,7,537,134,À l'heure
1200,AC753,2025-05-07,AC,14,LHR,YYZ,2025-05-07 16:25:00,2025-05-07 16:23:00,2025-05-08 00:13:00,2025-05-08 00:17:00,-2,4,5707,186,À l'heure
1201,AC817,2025-05-07,AC,5,YYZ,YUL,2025-05-07 17:40:00,2025-05-07 17:38:00,2025-05-07 18:50:00,2025-05-07 18:35:00,-2,-15,507,182,À l'heure
1202,AC1085,2025-05-07,AC,10,CUN,YUL,2025-05-07 19:20:00,2025-05-07 19:59:00,2025-05-07 23:30:00,2025-05-08 00:08:00,39,38,2970,112,Retardé
1203,WS1568,2025-05-07,WS,18,YYZ,YUL,2025-05-07 21:15:00,2025-05-07 21:16:00,2025-05-07 22:31:00,2025-05-07 22:27:00,1,-4,507,163,À l'heure
1204,WS1308,2025-05-07,WS,20,YVR,YUL,2025-05-07 21:50:00,2025-05-07 22:12:00,2025-05-08 03:01:00,2025-05-08 03:19:00,22,18,3682,112,Retardé
1205,AC1821,2025-05-08,AC,8,YVR,YYC,2025-05-08 07:20:00,2025-05-08 07:18:00,2025-05-08 08:36:00,2025-05-08 08:27:00,-2,-9,687,127,À l'heure
1206,AC1339,2025-05-08,AC,9,YUL,LAX,2025-05-08 07:35:00,2025-05-08 07:33:00,2025-05-08 13:07:00,2025-05-08 12:52:00,-2,-15,3973,165,À l'heure
1207,AC804,2025-05-08,AC,6,YUL,YYZ,2025-05-08 09:40:00,2025-05-08 09:40:00,2025-05-08 10:46:00,2025-05-08 10:42:00,0,-4,507,177,À l'heure
1208,PD1972,2025-05-08,PD,31,YOW,YYZ,2025-05-08 09:50:00,2025-05-08 09:50:00,2025-05-08 10:44:00,2025-05-08 10:34:00,0,-10,363,72,À l'heure
1209,PD1401,2025-05-08,PD,29,YOW,YUL,2025-05-08 10:55:00,2025-05-08 11:25:00,2025-05-08 11:46:00,2025-05-08 12:02:00,30,16,151,67,Retardé
1210,AC150,2025-05-08,AC,6,YUL,YYZ,2025-05-08 11:10:00,2025-05-08 11:12:00,2025-05-08 12:11:00,2025-05-08 12:23:00,2,12,507,148,À l'heure
1211,AC1907,2025-05-08,AC,5,YVR,YYC,2025-05-08 11:40:00,2025-05-08 11:44:00,2025-05-08 12:58:00,2025-05-08 12:59:00,4,1,687,140,À l'heure
1212,PD1703,2025-05-08,PD,27,YUL,YOW,2025-05-08 13:25:00,2025-05-08 13:27:00,2025-05-08 13:58:00,2025-05-08 14:05:00,2,7,151,100,À l'heure
1213,F81142,2025-05-08,F8,40,YYZ,YYC,2025-05-08 14:50:00,2025-05-08 15:05:00,2025-05-08 18:41:00,2025-05-08 18:52:00,15,11,2689,110,À l'heure
1214,WS1064,2025-05-08,WS,20,YYC,YYZ,2025-05-08 15:35:00,2025-05-08 15:34:00,2025-05-08 19:35:00,2025-05-08 19:44:00,-1,9,2689,160,À l'heure
1215,WS1311,2025-05-08,WS,19,YUL,YVR,2025-05-08 16:20:00,2025-05-08 16:55:00,2025-05-08 21:38:00,2025-05-08 22:23:00,35,45,3682,143,Retardé
1216,WS1581,2025-05-08,WS,18,YYZ,YWG,2025-05-08 17:40:00,2025-05-08 17:41:00,2025-05-08 19:58:00,2025-05-08 19:52:00,1,-6,1504,162,À l'heure
1217,AC486,2025-05-08,AC,12,LHR,YUL,2025-05-08 18:55:00,2025-05-08 18:49:00,2025-05-09 02:05:00,2025-05-09 01:49:00,-6,-16,5215,268,À l'heure
1218,AC1579,2025-05-08,AC,16,YUL,LHR,2025-05-08 20:10:00,2025-05-08 20:21:00,2025-05-09 03:24:00,2025-05-09 03:39:00,11,15,5215,289,À l'heure
1219,AC615,2025-05-09,AC,2,YUL,CUN,2025-05-09 08:35:00,2025-05-09 08:33:00,2025-05-09 12:53:00,2025-05-09 12:52:00,-2,-1,2970,104,À l'heure
1220,TS958,2025-05-09,TS,33,YUL,CUN,2025-05-09 09:15:00,2025-05-09 09:19:00,2025-05-09 13:31:00,2025-05-09 13:33:00,4,2,2970,123,À l'heure
1221,AC347,2025-05-09,AC,9,ORD,YUL,2025-05-09 13:00:00,2025-05-09 15:40:00,2025-05-09 15:00:00,2025-05-09 17:29:00,160,149,1201,113,Retardé
1222,AC497,2025-05-09,AC,1,YUL,YYZ,2025-05-09 13:05:00,2025-05-09 13:15:00,2025-05-09 14:16:00,2025-05-09 14:15:00,10,-1,507,132,À l'heure
1223,AC1604,2025-05-09,AC,2,JFK,YUL,2025-05-09 15:15:00,2025-05-09 15:12:00,2025-05-09 16:35:00,2025-05-09 16:35:00,-3,0,537,125,À l'heure
1224,AC333,2025-05-09,AC,9,YUL,YQB,2025-05-09 17:05:00,2025-05-09 17:02:00,2025-05-09 17:55:00,2025-05-09 17:40:00,-3,-15,233,149,À l'heure
1225,AC1758,2025-05-09,AC,14,YUL,CDG,2025-05-09 19:00:00,2025-05-09 19:27:00,2025-05-10 02:25:00,2025-05-10 02:59:00,27,34,5523,244,Retardé
1226,DL629,2025-05-09,DL,51,LAX,YVR,2025-05-09 19:25:00,2025-05-09 19:35:00,2025-05-09 22:02:00,2025-05-09 22:16:00,10,14,1741,95,À l'heure
1227,PD621,2025-05-10,PD,31,YYZ,YOW,2025-05-10 07:45:00,2025-05-10 07:50:00,2025-05-10 08:44:00,2025-05-10 08:37:00,5,-7,363,63,À l'heure
1228,AF1812,2025-05-10,AF,56,CDG,YUL,2025-05-10 09:50:00,2025-05-10 09:49:00,2025-05-10 17:20:00,2025-05-10 17:08:00,-1,-12,5523,265,À l'heure
1229,WS1028,2025-05-10,WS,18,CUN,YUL,2025-05-10 13:30:00,2025-05-10 13:28:00,2025-05-10 17:51:00,2025-05-10 17:49:00,-2,-2,2970,122,À l'heure
1230,WS1306,2025-05-10,WS,17,YYC,YWG,2025-05-10 14:35:00,2025-05-10 14:46:00,2025-05-10 16:32:00,2025-05-10 16:38:00,11,6,1191,117,À l'heure
1231,PD1345,2025-05-10,PD,28,YHZ,YYZ,2025-05-10 14:50:00,2025-05-10 14:47:00,2025-05-10 16:54:00,2025-05-10 16:37:00,-3,-17,1288,126,À l'heure
1232,WS1798,2025-05-10,WS,18,YEG,YVR,2025-05-10 14:50:00,2025-05-10 16:17:00,2025-05-10 16:23:00,2025-05-10 17:55:00,87,92,809,152,Retardé
1233,PD1897,2025-05-10,PD,27,YHZ,YUL,2025-05-10 15:15:00,2025-05-10 15:17:00,2025-05-10 16:48:00,2025-05-10 16:40:00,2,-8,804,105,À l'heure
1234,UA744,2025-05-10,UA,49,ORD,YYZ,2025-05-10 15:35:00,2025-05-10 15:43:00,2025-05-10 16:54:00,2025-05-10 17:03:00,8,9,701,165,À l'heure
1235,WS245,2025-05-10,WS,20,YEG,YYC,2025-05-10 16:35:00,2025-05-10 16:44:00,2025-05-10 17:32:00,2025-05-10 17:42:00,9,10,244,149,À l'heure
1236,AC1166,2025-05-10,AC,15,YYZ,LHR,2025-05-10 17:05:00,2025-05-10 19:21:00,2025-05-11 00:40:00,2025-05-11 02:46:00,136,126,5707,218,Retardé
1237,AC689,2025-05-10,AC,5,YUL,YYZ,2025-05-10 20:35:00,2025-05-10 20:48:00,2025-05-10 21:46:00,2025-05-10 21:46:00,13,0,507,183,À l'heure
1238,WS1628,2025-05-11,WS,19,YWG,YYZ,2025-05-11 06:05:00,2025-05-11 06:09:00,2025-05-11 08:38:00,2025-05-11 08:43:00,4,5,1504,121,À l'heure
1239,UA1694,2025-05-11,UA,45,YYZ,ORD,2025-05-11 07:45:00,2025-05-11 07:52:00,2025-05-11 09:08:00,2025-05-11 09:16:00,7,8,701,139,À l'heure
1240,WS1919,2025-05-11,WS,20,YYZ,YYC,2025-05-11 08:05:00,2025-05-11 08:00:00,2025-05-11 12:08:00,2025-05-11 12:11:00,-5,3,2689,148,À l'heure
1241,AC1198,2025-05-11,AC,4,YUL,ORD,2025-05-11 10:15:00,2025-05-11 10:39:00,2025-05-11 12:12:00,2025-05-11 12:22:00,24,10,1201,172,À l'heure
1242,F81811,2025-05-11,F8,42,YVR,YYZ,2025-05-11 12:05:00,,2025-05-11 16:57:00,,,,3346,,Annulé
1243,PD1650,2025-05-11,PD,30,YYZ,YUL,2025-05-11 15:00:00,2025-05-11 15:16:00,2025-05-11 16:06:00,2025-05-11 16:32:00,16,26,507,61,Retardé
1244,AC392,2025-05-11,AC,6,YYC,YVR,2025-05-11 16:15:00,2025-05-11 18:33:00,2025-05-11 17:36:00,2025-05-11 19:53:00,138,137,687,146,Retardé
1245,AC1567,2025-05-11,AC,1,YYZ,YVR,2025-05-11 18:25:00,2025-05-11 19:00:00,2025-05-11 23:12:00,2025-05-11 23:47:00,35,35,3346,103,Retardé
1246,WS1740,2025-05-11,WS,19,YWG,YYC,2025-05-11 19:35:00,2025-05-11 19:35:00,2025-05-11 21:34:00,2025-05-11 21:38:00,0,4,1191,127,À l'heure
1247,AC1749,2025-05-12,AC,4,YQB,YUL,2025-05-12 06:25:00,2025-05-12 06:20:00,2025-05-12 07:22:00,2025-05-12 07:15:00,-5,-7,233,162,À l'heure
1248,WS1537,2025-05-12,WS,19,YYZ,YUL,2025-05-12 08:15:00,2025-05-12 08:23:00,2025-05-12 09:17:00,2025-05-12 09:14:00,8,-3,507,167,À l'heure
1249,AC1799,2025-05-12,AC,3,YYZ,YOW,2025-05-12 09:00:00,2025-05-12 09:20:00,2025-05-12 09:55:00,2025-05-12 10:10:00,20,15,363,140,À l'heure
1250,AC133,2025-05-12,AC,8,LAX,YUL,2025-05-12 09:40:00,2025-05-12 09:43:00,2025-05-12 15:21:00,2025-05-12 15:32:00,3,11,3973,161,À l'heure
1251,AC1572,2025-05-12,AC,3,YUL,YHZ,2025-05-12 10:00:00,2025-05-12 10:04:00,2025-05-12 11:34:00,2025-05-12 11:41:00,4,7,804,134,À l'heure
1252,WS544,2025-05-12,WS,18,YVR,YYZ,2025-05-12 11:00:00,2025-05-12 11:06:00,2025-05-12 15:48:00,2025-05-12 15:50:00,6,2,3346,155,À l'heure
1253,WS439,2025-05-12,WS,20,YYZ,YHZ,2025-05-12 11:35:00,,2025-05-12 13:40:00,,,,1288,,Annulé
1254,AC1702,2025-05-12,AC,3,YVR,YUL,2025-05-12 14:30:00,2025-05-12 14:25:00,2025-05-12 19:48:00,2025-05-12 19:39:00,-5,-9,3682,180,À l'heure
1255,DL1446,2025-05-12,DL,52,YVR,LAX,2025-05-12 16:40:00,2025-05-12 16:45:00,2025-05-12 19:26:00,2025-05-12 19:31:00,5,5,1741,167,À l'heure
1256,PD871,2025-05-12,PD,29,YOW,YYZ,2025-05-12 19:05:00,2025-05-12 19:47:00,2025-05-12 19:59:00,2025-05-12 20:46:00,42,47,363,60,Retardé
1257,TS782,2025-05-12,TS,38,YUL,CDG,2025-05-12 21:05:00,2025-05-12 21:30:00,2025-05-13 04:38:00,2025-05-13 04:52:00,25,14,5523,184,À l'heure
1258,DL1615,2025-05-13,DL,51,JFK,YUL,2025-05-13 14:05:00,2025-05-13 14:06:00,2025-05-13 15:18:00,2025-05-13 15:25:00,1,7,537,113,À l'heure
1259,WS436,2025-05-13,WS,17,YVR,YEG,2025-05-13 14:45:00,2025-05-13 14:46:00,2025-05-13 16:13:00,2025-05-13 16:13:00,1,0,809,170,À l'heure
1260,WS818,2025-05-13,WS,19,YUL,YYC,2025-05-13 16:40:00,2025-05-13 16:40:00,2025-05-13 21:05:00,2025-05-13 20:52:00,0,-13,3005,163,À l'heure
1261,AF1020,2025-05-13,AF,58,CDG,YUL,2025-05-13 16:45:00,2025-05-13 16:52:00,2025-05-14 00:24:00,2025-05-14 00:26:00,7,2,5523,238,À l'heure
1262,DL173,2025-05-13,DL,52,YUL,JFK,2025-05-13 20:05:00,2025-05-13 20:07:00,2025-05-13 21:16:00,2025-05-13 21:22:00,2,6,537,140,À l'heure
1263,DL795,2025-05-14,DL,50,YVR,LAX,2025-05-14 06:50:00,2025-05-14 06:45:00,2025-05-14 09:31:00,2025-05-14 09:17:00,-5,-14,1741,105,À l'heure
1264,AC341,2025-05-14,AC,2,YOW,YYZ,2025-05-14 10:35:00,2025-05-14 10:48:00,2025-05-14 11:30:00,2025-05-14 11:38:00,13,8,363,109,À l'heure
1265,WS1091,2025-05-14,WS,17,YUL,YVR,2025-05-14 15:20:00,2025-05-14 15:17:00,2025-05-14 20:23:00,2025-05-14 20:20:00,-3,-3,3682,163,À l'heure
1266,AC1592,2025-05-14,AC,1,YUL,LAX,2025-05-14 16:25:00,2025-05-14 16:30:00,2025-05-14 22:06:00,2025-05-14 22:07:00,5,1,3973,128,À l'heure
1267,UA1926,2025-05-14,UA,44,ORD,YYZ,2025-05-14 16:35:00,2025-05-14 16:37:00,2025-05-14 18:07:00,2025-05-14 18:08:00,2,1,701,120,À l'heure
1268,WS355,2025-05-14,WS,17,YYZ,YUL,2025-05-14 16:50:00,2025-05-14 16:52:00,2025-05-14 18:05:00,2025-05-14 17:54:00,2,-11,507,152,À l'heure
1269,WS132,2025-05-14,WS,17,YEG,YVR,2025-05-14 16:50:00,2025-05-14 16:47:00,2025-05-14 18:13:00,2025-05-14 18:20:00,-3,7,809,134,À l'heure
1270,AC1160,2025-05-14,AC,12,YYZ,LHR,2025-05-14 19:05:00,2025-05-14 19:08:00,2025-05-15 02:49:00,2025-05-15 02:48:00,3,-1,5707,204,À l'heure
1271,AC133,2025-05-14,AC,11,YUL,LHR,2025-05-14 19:30:00,2025-05-14 19:27:00,2025-05-15 02:37:00,2025-05-15 02:28:00,-3,-9,5215,229,À l'heure
1272,PD865,2025-05-15,PD,27,YUL,YYZ,2025-05-15 06:30:00,2025-05-15 06:26:00,2025-05-15 07:48:00,2025-05-15 07:46:00,-4,-2,507,115,À l'heure
1273,WS1159,2025-05-15,WS,19,CUN,YUL,2025-05-15 07:25:00,2025-05-15 07:37:00,2025-05-15 11:38:00,2025-05-15 11:50:00,12,12,2970,117,À l'heure
1274,WS392,2025-05-15,WS,20,YYC,YYZ,2025-05-15 08:05:00,2025-05-15 08:10:00,2025-05-15 12:09:00,2025-05-15 12:21:00,5,12,2689,123,À l'heure
1275,WS1734,2025-05-15,WS,20,YYZ,YVR,2025-05-15 09:25:00,2025-05-15 09:25:00,2025-05-15 14:08:00,2025-05-15 13:54:00,0,-14,3346,122,À l'heure
1276,F8505,2025-05-15,F8,42,YYZ,YYC,2025-05-15 09:55:00,2025-05-15 10:32:00,2025-05-15 13:47:00,2025-05-15 14:33:00,37,46,2689,145,Retardé
1277,AC127,2025-05-15,AC,10,YYZ,YUL,2025-05-15 10:05:00,2025-05-15 10:10:00,2025-05-15 11:16:00,2025-05-15 11:21:00,5,5,507,169,À l'heure
1278,WS451,2025-05-15,WS,18,YVR,YYZ,2025-05-15 10:55:00,2025-05-15 10:57:00,2025-05-15 15:46:00,2025-05-15 15:50:00,2,4,3346,125,À l'heure
1279,WS624,2025-05-15,WS,20,CUN,YUL,2025-05-15 13:05:00,2025-05-15 13:15:00,2025-05-15 17:28:00,2025-05-15 17:33:00,10,5,2970,166,À l'heure
1280,TS1700,2025-05-15,TS,35,YUL,CUN,2025-05-15 14:25:00,2025-05-15 14:23:00,2025-05-15 18:32:00,2025-05-15 18:16:00,-2,-16,2970,135,À l'heure
1281,F8827,2025-05-15,F8,41,YYZ,YYC,2025-05-15 14:45:00,2025-05-15 14:50:00,2025-05-15 18:34:00,2025-05-15 18:49:00,5,15,2689,126,À l'heure
1282,AC1363,2025-05-15,AC,10,YHZ,YUL,2025-05-15 15:40:00,2025-05-15 15:38:00,2025-05-15 17:03:00,2025-05-15 17:04:00,-2,1,804,168,À l'heure
1283,F8295,2025-05-15,F8,41,YVR,YYZ,2025-05-15 16:15:00,2025-05-15 16:24:00,2025-05-15 20:51:00,2025-05-15 21:01:00,9,10,3346,117,À l'heure
1284,AC1846,2025-05-15,AC,16,CDG,YUL,2025-05-15 18:15:00,2025-05-15 18:28:00,2025-05-16 01:50:00,2025-05-16 02:10:00,13,20,5523,203,Retardé
1285,DL1070,2025-05-15,DL,53,LAX,YVR,2025-05-15 18:25:00,2025-05-15 18:30:00,2025-05-15 21:10:00,2025-05-15 21:15:00,5,5,1741,130,À l'heure
1286,AC1026,2025-05-15,AC,8,YYZ,YHZ,2025-05-15 19:05:00,2025-05-15 18:59:00,2025-05-15 21:18:00,2025-05-15 21:12:00,-6,-6,1288,118,À l'heure
1287,DL1348,2025-05-15,DL,51,YUL,JFK,2025-05-15 20:50:00,2025-05-15 20:56:00,2025-05-15 22:04:00,2025-05-15 22:00:00,6,-4,537,87,À l'heure
1288,DL546,2025-05-16,DL,51,YUL,JFK,2025-05-16 06:40:00,2025-05-16 06:39:00,2025-05-16 07:58:00,2025-05-16 08:07:00,-1,9,537,114,À l'heure
1289,WS1783,2025-05-16,WS,20,YVR,YUL,2025-05-16 08:00:00,2025-05-16 08:09:00,2025-05-16 13:02:00,2025-05-16 13:08:00,9,6,3682,121,À l'heure
1290,AC1967,2025-05-16,AC,5,JFK,YUL,2025-05-16 08:10:00,2025-05-16 08:15:00,2025-05-16 09:22:00,2025-05-16 09:30:00,5,8,537,186,À l'heure
1291,AC1000,2025-05-16,AC,7,YUL,YYZ,2025-05-16 11:15:00,2025-05-16 11:12:00,2025-05-16 12:31:00,2025-05-16 12:24:00,-3,-7,507,164,À l'heure
1292,F8477,2025-05-16,F8,40,YWG,YYC,2025-05-16 11:45:00,2025-05-16 12:11:00,2025-05-16 13:39:00,2025-05-16 13:58:00,26,19,1191,124,Retardé
1293,WS1739,2025-05-16,WS,19,YYC,YUL,2025-05-16 12:35:00,2025-05-16 12:35:00,2025-05-16 16:45:00,2025-05-16 16:36:00,0,-9,3005,130,À l'heure
1294,F81005,2025-05-16,F8,42,YVR,YYC,2025-05-16 12:55:00,2025-05-16 12:55:00,2025-05-16 14:12:00,2025-05-16 14:00:00,0,-12,687,138,À l'heure
1295,AC1263,2025-05-16,AC,16,CDG,YUL,2025-05-16 15:50:00,2025-05-16 15:52:00,2025-05-16 23:12:00,2025-05-16 23:01:00,2,-11,5523,254,À l'heure
1296,PD345,2025-05-16,PD,30,YOW,YUL,2025-05-16 18:35:00,2025-05-16 18:37:00,2025-05-16 19:11:00,2025-05-16 19:19:00,2,8,151,60,À l'heure
1297,F8730,2025-05-16,F8,42,YYC,YVR,2025-05-16 19:10:00,2025-05-16 19:10:00,2025-05-16 20:36:00,2025-05-16 20:40:00,0,4,687,156,À l'heure
1298,PD1271,2025-05-16,PD,26,YUL,YOW,2025-05-16 19:15:00,2025-05-16 22:07:00,2025-05-16 20:01:00,2025-05-16 22:43:00,172,162,151,128,Retardé
1299,PD235,2025-05-17,PD,29,YYZ,YOW,2025-05-17 10:20:00,2025-05-17 10:23:00,2025-05-17 11:26:00,2025-05-17 11:31:00,3,5,363,53,À l'heure
1300,WS393,2025-05-17,WS,19,YWG,YYZ,2025-05-17 10:50:00,2025-05-17 10:57:00,2025-05-17 13:19:00,2025-05-17 13:17:00,7,-2,1504,134,À l'heure
1301,WS1053,2025-05-17,WS,17,YUL,YVR,2025-05-17 12:50:00,2025-05-17 12:50:00,2025-05-17 17:55:00,2025-05-17 18:03:00,0,8,3682,164,À l'heure
1302,PD1730,2025-05-17,PD,25,YYZ,YUL,2025-05-17 13:25:00,2025-05-17 13:24:00,2025-05-17 14:31:00,2025-05-17 14:24:00,-1,-7,507,105,À l'heure
1303,AC1732,2025-05-17,AC,4,YQB,YUL,2025-05-17 17:50:00,2025-05-17 18:09:00,2025-05-17 18:32:00,2025-05-17 18:41:00,19,9,233,126,À l'heure
1304,WS1500,2025-05-17,WS,20,YEG,YYC,2025-05-17 20:55:00,2025-05-17 20:52:00,2025-05-17 21:41:00,2025-05-17 21:44:00,-3,3,244,157,À l'heure
1305,AF900,2025-05-17,AF,59,YUL,CDG,2025-05-17 21:30:00,2025-05-17 21:42:00,2025-05-18 05:01:00,2025-05-18 05:09:00,12,8,5523,288,À l'heure
1306,AC1431,2025-05-18,AC,9,YUL,YHZ,2025-05-18 06:00:00,2025-05-18 06:01:00,2025-05-18 07:39:00,2025-05-18 07:41:00,1,2,804,119,À l'heure
1307,AC117,2025-05-18,AC,15,LHR,YUL,2025-05-18 06:45:00,2025-05-18 06:42:00,2025-05-18 13:53:00,2025-05-18 13:55:00,-3,2,5215,212,À l'heure
1308,PD1049,2025-05-18,PD,28,YUL,YYZ,2025-05-18 06:50:00,2025-05-18 06:54:00,2025-05-18 07:54:00,2025-05-18 07:52:00,4,-2,507,120,À l'heure
1309,DL1543,2025-05-18,DL,50,JFK,YUL,2025-05-18 08:25:00,2025-05-18 08:27:00,2025-05-18 09:36:00,2025-05-18 09:42:00,2,6,537,97,À l'heure
1310,UA287,2025-05-18,UA,45,YYZ,ORD,2025-05-18 09:55:00,2025-05-18 10:08:00,2025-05-18 11:15:00,2025-05-18 11:34:00,13,19,701,126,Retardé
1311,WS1968,2025-05-18,WS,17,YYC,YEG,2025-05-18 10:30:00,2025-05-18 10:30:00,2025-05-18 11:23:00,2025-05-18 11:14:00,0,-9,244,166,À l'heure
1312,F81407,2025-05-18,F8,41,YVR,YYC,2025-05-18 16:25:00,2025-05-18 17:03:00,2025-05-18 17:47:00,2025-05-18 18:33:00,38,46,687,157,Retardé
1313,AC1613,2025-05-18,AC,7,YYZ,YWG,2025-05-18 19:45:00,2025-05-18 19:45:00,2025-05-18 22:07:00,2025-05-18 22:08:00,0,1,1504,157,À l'heure
1314,WS398,2025-05-19,WS,18,YYC,YWG,2025-05-19 08:10:00,2025-05-19 08:11:00,2025-05-19 10:10:00,2025-05-19 10:12:00,1,2,1191,142,À l'heure
1315,AC1747,2025-05-19,AC,6,YUL,YYC,2025-05-19 09:00:00,2025-05-19 09:03:00,2025-05-19 13:15:00,2025-05-19 13:27:00,3,12,3005,183,À l'heure
1316,WS1758,2025-05-19,WS,18,YYC,YYZ,2025-05-19 13:55:00,2025-05-19 13:56:00,2025-05-19 17:57:00,2025-05-19 17:44:00,1,-13,2689,156,À l'heure
